,pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,tran_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,ttv_flag,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate,dt_obj,pl_T,pl_rprs2,scale,TSM,efficiency
2480,Kepler-571 b,Kepler-571,0,1,1,Transit,2016,Kepler,1,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,4.79862186,4.86e-06,-4.86e-06,0.0,0.0546,,,0.0,2.517,0.35700000000000004,-0.203,0.0,0.225,0.032,-0.018000000000000002,0.0,,,,,,,,,,0.0,,,0.0,219.04,8.01,-7.72,0.0,978.0,,,0.0,86.64,,,0.0,0,3.0384,0.0367,-0.0367,0.0,10.14,3.8,-3.8,0.0,0.02717,0.0032600000000000003,-0.00115,0.0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5462.0,122.0,-122.0,0.0,0.86,0.06,-0.06,0.0,0.95,0.08,-0.12,0.0,-0.06,0.3,-0.3,0.0,[Fe/H],4.54,0.04,-0.17,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h06m12.25s,286.55104480000006,+49d25m07.43s,49.418731,723.875,9.971,-9.708,14.951,0.149,-0.149,13.41,0.026,-0.026,13.046,0.032,-0.032,12.986,0.026,-0.026,14.6536,0.000283,-0.000283,2019-04-16,2019-03,2019-04-18,2019-03-01,981.0045871452386,0.0007382088999999999,1.26,,1.0
2481,Kepler-572 b,Kepler-572,0,1,1,Transit,2016,Kepler,1,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,17.20520128,2.594e-05,-2.594e-05,0.0,0.1192,,,0.0,2.444,0.193,-0.16699999999999998,0.0,0.218,0.017,-0.015,0.0,,,,,,,,,,0.0,,,0.0,26.89,0.75,-0.72,0.0,553.0,,,0.0,89.98,,,0.0,0,3.6688,0.0405,-0.0405,0.0,36.887,0.762,-0.762,0.0,0.029539999999999997,0.0007700000000000001,-0.00031,0.0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5106.6,49.8,-49.8,0.0,0.77,0.06,-0.05,0.0,0.86,0.07,-0.07,0.0,-0.061,0.047,-0.047,0.0,[M/H],4.59,0.03,-0.09,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h24m53.08s,291.221172,+50d34m52.86s,50.5813487,504.667,4.871,-4.871,14.679,0.08,-0.08,13.114,0.024,-0.024,12.649,0.031,-0.031,12.558,0.021,-0.021,14.4853,0.000325,-0.000325,2019-04-16,2019-03,2019-04-18,2019-03-01,580.6813542259586,0.0008726115999999998,1.26,,1.0
2482,Kepler-573 b,Kepler-573,0,1,1,Transit,2016,Kepler,1,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,22.18341105,4.013e-05,-4.013e-05,0.0,0.1486,,,0.0,2.878,0.146,-0.131,0.0,0.257,0.013000000000000001,-0.012,0.0,,,,,,,,,,0.0,,,0.0,46.44,1.85,-1.78,0.0,646.0,,,0.0,89.96,,,0.0,0,5.1364,0.0539,-0.0539,0.0,33.8,1.3,-1.3,0.0,0.024669999999999997,0.00055,-0.00036,0.0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5623.39,64.89,-64.89,0.0,1.09,0.05,-0.05,0.0,1.0,0.07,-0.04,0.0,-0.40299999999999997,0.063,-0.063,0.0,[M/H],4.36,0.14,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h18m05.09s,289.52119550000003,+51d14m14.66s,51.237405700000004,771.471,10.1285,-10.1285,14.292,0.092,-0.092,13.032,0.032,-0.032,12.703,0.033,-0.033,12.636,0.032,-0.032,14.1359,0.000254,-0.000254,2019-04-16,2019-03,2019-04-18,2019-03-01,665.6765116952794,0.0006086088999999998,1.28,,1.0
2483,Kepler-574 b,Kepler-574,0,1,1,Transit,2016,Kepler,1,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,7.65879146,1.348e-05,-1.348e-05,0.0,0.0723,,,0.0,2.124,0.17300000000000001,-0.149,0.0,0.18899999999999997,0.015,-0.013000000000000001,0.0,,,,,,,,,,0.0,,,0.0,120.47,4.89,-4.72,0.0,858.0,,,0.0,89.95,,,0.0,0,3.0427,0.0459,-0.0459,0.0,19.687,0.302,-0.302,0.0,0.0235,0.00067,-0.00029,0.0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5412.84,29.02,-29.02,0.0,0.89,0.06,-0.06,0.0,0.94,0.11,-0.08,0.0,-0.044000000000000004,0.027000000000000003,-0.027000000000000003,0.0,[M/H],4.51,0.07,-0.16,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h20m59.29s,290.2470519,+52d08m56.78s,52.14910510000001,682.896,8.1815,-8.1815,14.671,0.08,-0.08,13.326,0.022,-0.022,12.921,0.036,-0.036,12.921,0.035,-0.035,14.5392,0.000285,-0.000285,2019-04-16,2019-03,2019-04-18,2019-03-01,844.8116769283649,0.00055225,1.26,,1.0
2484,Kepler-575 b,Kepler-575,0,1,1,Transit,2016,Kepler,1,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,9.37884282,3.736e-05,-3.736e-05,0.0,0.0788,,,0.0,2.436,0.428,-0.21899999999999997,0.0,0.217,0.038,-0.02,0.0,,,,,,,,,,0.0,,,0.0,141.99,6.52,-6.21,0.0,803.0,,,0.0,87.68,,,0.0,0,3.3427,0.0617,-0.0617,0.0,16.56,6.9,-6.9,0.0,0.02301,0.00364,-0.0013,0.0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5545.0,122.0,-122.0,0.0,0.98,0.07,-0.07,0.0,0.98,0.1,-0.04,0.0,-0.66,0.3,-0.3,0.0,[Fe/H],4.44,0.11,-0.14,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h07m51.33s,286.9638856,+37d49m46.61s,37.82961470000001,853.977,14.787,-14.301,14.864,0.114,-0.114,13.507,0.025,-0.025,13.146,0.028,-0.028,13.078,0.032,-0.032,14.7124,0.000263,-0.000263,2019-04-16,2019-03,2019-04-18,2019-03-01,880.247135028431,0.0005294601,1.26,,1.0
2485,Kepler-576 b,Kepler-576,0,1,1,Transit,2016,Kepler,1,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,29.91147041,8.117e-05,-8.117e-05,0.0,0.179,,,0.0,2.6460000000000004,0.152,-0.124,0.0,0.23600000000000002,0.013999999999999999,-0.011000000000000001,0.0,,,,,,,,,,0.0,,,0.0,16.82,0.76,-0.72,0.0,541.0,,,0.0,89.93,,,0.0,0,6.6436,0.0927,-0.0927,0.0,35.31,1.4,-1.4,0.0,0.027389999999999998,0.00091,-0.00042,0.0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5302.0,122.0,-122.0,0.0,0.93,0.04,-0.04,0.0,0.91,0.06,-0.03,0.0,0.18,0.15,-0.15,0.0,[Fe/H],4.46,0.12,-0.08,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h40m43.89s,295.1828896,+38d39m15.13s,38.6542028,617.55,11.337,-10.943,14.627,0.08,-0.08,13.079,0.021,-0.021,12.719,0.024,-0.024,12.646,0.027,-0.027,14.382,0.000268,-0.000268,2019-04-16,2019-03,2019-04-18,2019-03-01,516.4124194774952,0.0007502120999999999,1.26,,1.0
2486,Kepler-577 b,Kepler-577,0,1,1,Transit,2016,Kepler,1,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,25.69582143,6.183e-05,-6.183e-05,0.0,0.1348,,,0.0,2.657,0.26899999999999996,-0.158,0.0,0.237,0.024,-0.013999999999999999,0.0,,,,,,,,,,0.0,,,0.0,5.69,0.59,-0.54,0.0,314.0,,,0.0,88.97,,,0.0,0,4.0251,0.0791,-0.0791,0.0,37.9,16.8,-16.8,0.0,0.03255,0.00315,-0.0016699999999999998,0.0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4987.0,122.0,-122.0,0.0,0.71,0.02,-0.02,0.0,0.83,0.06,-0.09,0.0,-0.22,0.2,-0.15,0.0,[Fe/H],4.66,0.1,-0.06,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h38m50.88s,294.7119855,+39d04m25.43s,39.0737317,524.247,7.561,-7.352,15.155,0.046,-0.046,13.438,0.028,-0.028,12.952,0.035,-0.035,12.861,0.033,-0.033,14.9368,0.000362,-0.000362,2019-04-16,2019-03,2019-04-18,2019-03-01,393.8385710498715,0.0010595025,1.26,,1.0
2487,Kepler-578 b,Kepler-578,0,1,1,Transit,2016,Kepler,1,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,1.61688707,1.3e-06,-1.3e-06,0.0,0.0266,,,0.0,2.086,0.102,-0.331,0.0,0.18600000000000003,0.009000000000000001,-0.03,0.0,,,,,,,,,,0.0,,,0.0,496.9,15.77,-15.3,0.0,1774.0,,,0.0,78.6,,,0.0,0,1.6325,0.0413,-0.0413,0.0,4.33,2.1,-2.1,0.0,0.02256,0.0005,-0.00345,0.0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5267.0,123.0,-123.0,0.0,0.81,0.04,-0.04,0.0,0.9,0.12,-0.14,0.0,0.32,0.15,-0.1,0.0,[Fe/H],4.57,0.07,-0.14,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h15m01.20s,288.75498819999996,+39d33m49.31s,39.563696,541.432,6.91,-6.741,14.578,0.126,-0.126,13.087,0.023,-0.023,12.653,0.023,-0.023,12.561,0.02,-0.02,14.4107,0.000796,-0.000796,2019-04-16,2019-03,2019-04-18,2019-03-01,1203.9471683650036,0.0005089536,1.26,,1.0
2488,Kepler-579 b,Kepler-579,0,1,1,Transit,2016,Kepler,1,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,9.66855291,2.277e-05,-2.277e-05,0.0,0.0854,,,0.0,1.7990000000000002,0.267,-0.24600000000000002,0.0,0.16,0.024,-0.022000000000000002,0.0,,,,,,,,,,0.0,,,0.0,60.61,1.94,-1.88,0.0,730.0,,,0.0,87.59,,,0.0,0,2.4656,0.0554,-0.0554,0.0,19.02,8.9,-8.9,0.0,0.02076,0.00266,-0.00246,0.0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5516.0,122.0,-122.0,0.0,0.77,0.06,-0.05,0.0,0.97,0.07,-0.08,0.0,0.1,0.25,-0.3,0.0,[Fe/H],4.66,0.05,-0.12,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h40m00.50s,295.0020771,+39d57m10.30s,39.952861299999995,530.765,5.11,-5.014,14.552,0.149,-0.149,12.993,0.021,-0.021,12.624,0.023,-0.023,12.548,0.027,-0.027,14.2462,0.000244,-0.000244,2019-04-16,2019-03,2019-04-18,2019-03-01,711.5022068055667,0.0004309776,1.26,,1.0
2490,Kepler-58 c,Kepler-58,0,1,3,Transit,2012,Kepler,1,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,15.57387465,6.604e-05,-6.604e-05,0.0,0.1228,,,0.0,2.674,0.136,-0.518,0.0,0.239,0.012,-0.046,0.0,696.02,,,1.0,2.19,,,1.0,Mass,0.0,,,0.0,64.39,3.84,-3.58,0.0,799.0,,,0.0,83.89,,,0.0,1,5.326,0.184,-0.184,0.0,8.89,4.4,-4.4,0.0,0.02484,2e-05,-0.00466,0.0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5707.0,122.0,-122.0,0.0,1.02,0.05,-0.05,0.0,1.02,0.17,-0.12,0.0,-0.12,0.25,-0.3,0.0,[Fe/H],4.43,0.1,-0.2,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m26.07s,296.35862510000004,+39d06m54.73s,39.1152033,969.252,24.478,-23.32,15.086,0.092,-0.092,13.643,0.023,-0.023,13.382,0.025,-0.025,13.283,0.032,-0.032,14.8663,0.00031800000000000003,-0.00031800000000000003,2019-04-16,2019-03,2019-04-18,2019-03-01,722.3451924665413,0.0006170256000000001,1.26,0.04795341679167418,1.0
2491,Kepler-58 d,Kepler-58,0,1,3,Transit,2014,Kepler,1,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,40.10165674,0.00016855,-0.00016855,0.0,0.2307,,,0.0,2.66,0.401,-0.376,0.0,0.237,0.036000000000000004,-0.034,0.0,,,,,,,,,,0.0,,,0.0,18.24,1.09,-1.01,0.0,583.0,,,0.0,88.44,,,0.0,0,5.246,0.19,-0.19,0.0,31.9,15.8,-15.8,0.0,0.02471,0.00351,-0.00329,0.0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5707.0,122.0,-122.0,0.0,1.02,0.05,-0.05,0.0,1.02,0.17,-0.12,0.0,-0.12,0.25,-0.3,0.0,[Fe/H],4.43,0.1,-0.2,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m26.07s,296.35862510000004,+39d06m54.73s,39.1152033,969.252,24.478,-23.32,15.086,0.092,-0.092,13.643,0.023,-0.023,13.382,0.025,-0.025,13.283,0.032,-0.032,14.8663,0.00031800000000000003,-0.00031800000000000003,2019-04-16,2019-03,2019-04-18,2019-03-01,526.9827372270693,0.0006105841,1.26,,1.0
2492,Kepler-580 b,Kepler-580,0,1,1,Transit,2016,Kepler,1,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,8.22239031,8.76e-06,-8.76e-06,0.0,0.0683,,,0.0,2.336,0.124,-0.113,0.0,0.20800000000000002,0.011000000000000001,-0.01,0.0,,,,,,,,,,0.0,,,0.0,24.06,0.76,-0.73,0.0,558.0,,,0.0,89.39,,,0.0,0,2.71,0.0413,-0.0413,0.0,23.28,3.0,-3.0,0.0,0.03397,0.0010199999999999999,-0.00084,0.0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4263.0,122.0,-122.0,0.0,0.65,0.03,-0.03,0.0,0.67,0.03,-0.03,0.0,-0.1,0.15,-0.15,0.0,[Fe/H],4.63,0.03,-0.02,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h53m59.94s,283.4997537,+40d33m10.10s,40.552805299999996,323.899,2.575,-2.536,15.308,0.103,-0.103,13.09,0.023,-0.023,12.441,0.022,-0.022,12.314,0.029,-0.029,14.9505,0.000332,-0.000332,2019-04-16,2019-03,2019-04-18,2019-03-01,564.7602036828401,0.0011539609,1.26,,1.0
2493,Kepler-581 b,Kepler-581,0,1,1,Transit,2016,Kepler,1,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,40.60693948,0.00017346,-0.00017346,0.0,0.2259,,,0.0,2.253,0.456,-0.12300000000000001,0.0,0.201,0.040999999999999995,-0.011000000000000001,0.0,,,,,,,,,,0.0,,,0.0,12.39,0.58,-0.55,0.0,521.0,,,0.0,89.41,,,0.0,0,5.756,0.114,-0.114,0.0,48.3,13.1,-13.1,0.0,0.02384,0.00469,-0.00075,0.0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5674.0,122.0,-122.0,0.0,0.85,0.04,-0.04,0.0,1.01,0.06,-0.05,0.0,0.14,0.15,-0.15,0.0,[Fe/H],4.58,0.12,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h41m43.84s,295.43265519999994,+40d38m53.47s,40.6481874,703.758,13.732,-13.225,14.701,0.057,-0.057,13.322,0.035,-0.035,12.946,0.043,-0.043,12.932,0.027,-0.027,14.5302,0.00031800000000000003,-0.00031800000000000003,2019-04-16,2019-03,2019-04-18,2019-03-01,478.4185462206796,0.0005683456,1.26,,1.0
2494,Kepler-582 b,Kepler-582,0,1,1,Transit,2016,Kepler,1,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,18.4923543,1.829e-05,-1.829e-05,0.0,0.1254,,,0.0,2.986,0.24600000000000002,-0.21,0.0,0.266,0.022000000000000002,-0.019,0.0,,,,,,,,,,0.0,,,0.0,25.06,1.05,-1.0,0.0,603.0,,,0.0,89.95,,,0.0,0,3.4744,0.0534,-0.0534,0.0,42.13,2.4,-2.4,0.0,0.0365,0.00116,-0.00045,0.0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5100.0,123.0,-123.0,0.0,0.8,0.06,-0.05,0.0,0.86,0.12,-0.06,0.0,-0.18,0.3,-0.3,0.0,[Fe/H],4.57,0.12,-0.13,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h50m00.89s,297.503718,+41d03m25.32s,41.0570326,613.179,9.115,-8.857,15.097,0.023,-0.023,13.467,0.023,-0.023,13.034,0.027,-0.027,12.992,0.031,-0.031,14.9129,0.000683,-0.000683,2019-04-16,2019-03,2019-04-18,2019-03-01,570.5391451868024,0.0013322499999999999,1.28,,1.0
2495,Kepler-583 b,Kepler-583,0,1,1,Transit,2016,Kepler,1,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,6.51005009,1.523e-05,-1.523e-05,0.0,0.0689,,,0.0,2.333,0.193,-0.165,0.0,0.20800000000000002,0.017,-0.015,0.0,,,,,,,,,,0.0,,,0.0,178.7,7.33,-7.03,0.0,1017.0,,,0.0,89.91,,,0.0,0,3.3095,0.0516,-0.0516,0.0,15.367,0.989,-0.989,0.0,0.0221,0.00073,-0.00033999999999999997,0.0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5329.0,122.0,-122.0,0.0,1.04,0.07,-0.07,0.0,0.92,0.1,-0.11,0.0,0.32,0.1,-0.3,0.0,[Fe/H],4.36,0.15,-0.18,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h48m26.72s,282.1113206,+42d21m16.39s,42.3545514,867.271,13.354,-12.961,14.883,0.195,-0.195,13.533,0.021,-0.021,13.179,0.025,-0.025,13.09,0.029,-0.029,14.7985,0.000263,-0.000263,2019-04-16,2019-03,2019-04-18,2019-03-01,932.3335628420559,0.0004884100000000001,1.26,,1.0
2496,Kepler-584 b,Kepler-584,0,1,1,Transit,2016,Kepler,1,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,35.1808248,4.313e-05,-4.313e-05,0.0,0.2281,,,0.0,5.371,0.46799999999999997,-0.5770000000000001,0.0,0.479,0.042,-0.051,0.0,,,,,,,,,,0.0,,,0.0,76.34,7.11,-6.34,0.0,664.0,,,0.0,88.18,,,0.0,0,7.545,0.135,-0.135,0.0,24.4,10.3,-10.3,0.0,0.03141,0.00018999999999999998,-0.00231,0.0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6167.0,122.0,-122.0,0.0,1.59,0.14,-0.12,0.0,1.18,0.16,-0.22,0.0,0.07,0.2,-0.35,0.0,[Fe/H],4.1,0.07,-0.2,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h12m55.35s,288.230615,+42d24m49.03s,42.4136181,1848.84,79.45,-73.28,14.973,0.035,-0.035,13.845,0.021,-0.021,13.568,0.018,-0.018,13.529,0.034,-0.034,14.8141,0.000315,-0.000315,2019-04-16,2019-03,2019-04-18,2019-03-01,753.7515519323726,0.0009865881,1.15,,1.0
2497,Kepler-585 b,Kepler-585,0,1,1,Transit,2016,Kepler,1,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,2.75236312,1.36e-06,-1.36e-06,0.0,0.0375,,,0.0,2.555,0.255,-0.11599999999999999,0.0,0.228,0.023,-0.01,0.0,,,,,,,,,,0.0,,,0.0,489.15,12.67,-12.31,0.0,1178.0,,,0.0,87.36,,,0.0,0,2.0722,0.0211,-0.0211,0.0,9.45,3.9,-3.9,0.0,0.02597,0.00234,-0.00053,0.0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5481.48,229.84,-229.84,0.0,0.92,0.04,-0.04,0.0,0.96,0.05,-0.05,0.0,0.287,0.218,-0.218,0.0,[M/H],4.49,0.04,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h06m06.84s,286.52849239999995,+43d52m24.15s,43.8733751,585.187,5.537,-5.537,14.188,0.137,-0.137,12.808,0.02,-0.02,12.459,0.018,-0.018,12.403,0.019,-0.019,14.0171,0.000468,-0.000468,2019-04-16,2019-03,2019-04-18,2019-03-01,1199.2250588600157,0.0006744409,1.26,,1.0
